owner,table_name,constraint_name,constraint_type,column_name,ref_owner,ref_table_name,ref_column_name
HRPSEY656,IUFO_MEASURE_DATA_L8WWCNZG,SYS_C0086702,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L8XJ5I5X,PK_IUFO_MEASURE_DATA_L8XJ5I5X,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L8XJ5I5X,SYS_C00108973,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L90D3ZRB,PK_IUFO_MEASURE_DATA_L90D3ZRB,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L90D3ZRB,SYS_C0090230,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9163W8Q,PK_IUFO_MEASURE_DATA_L9163W8Q,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9163W8Q,SYS_C00113327,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L91QJ07G,PK_IUFO_MEASURE_DATA_L91QJ07G,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L91QJ07G,SYS_C00114609,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L943PPA0,PK_IUFO_MEASURE_DATA_L943PPA0,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L943PPA0,SYS_C0075760,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L956PP79,PK_IUFO_MEASURE_DATA_L956PP79,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L956PP79,SYS_C0097805,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L96STIEW,PK_IUFO_MEASURE_DATA_L96STIEW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L96STIEW,SYS_C0093348,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9D49OEG,PK_IUFO_MEASURE_DATA_L9D49OEG,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9D49OEG,SYS_C00114653,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9EO1UUR,PK_IUFO_MEASURE_DATA_L9EO1UUR,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9EO1UUR,SYS_C0085078,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9HFSXB0,PK_IUFO_MEASURE_DATA_L9HFSXB0,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9HFSXB0,SYS_C00100019,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9I7NIKV,PK_IUFO_MEASURE_DATA_L9I7NIKV,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9I7NIKV,SYS_C00114253,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9KA0UPA,PK_IUFO_MEASURE_DATA_L9KA0UPA,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9KA0UPA,SYS_C00107607,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9KE3QBZ,PK_IUFO_MEASURE_DATA_L9KE3QBZ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9KE3QBZ,SYS_C00103995,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9L2PTNH,PK_IUFO_MEASURE_DATA_L9L2PTNH,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9L2PTNH,SYS_C0085236,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9MT6WMB,PK_IUFO_MEASURE_DATA_L9MT6WMB,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9MT6WMB,SYS_C0099589,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9PFBD4J,PK_IUFO_MEASURE_DATA_L9PFBD4J,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9PFBD4J,SYS_C00102765,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9QFCKML,PK_IUFO_MEASURE_DATA_L9QFCKML,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9QFCKML,SYS_C00105321,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9QTK4BV,PK_IUFO_MEASURE_DATA_L9QTK4BV,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9QTK4BV,SYS_C00121786,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9RGCA67,PK_IUFO_MEASURE_DATA_L9RGCA67,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_L9RGCA67,SYS_C00102211,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA21G2OY,PK_IUFO_MEASURE_DATA_LA21G2OY,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA21G2OY,SYS_C00123862,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA334ZHJ,PK_IUFO_MEASURE_DATA_LA334ZHJ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA334ZHJ,SYS_C00107851,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA3BHOAW,PK_IUFO_MEASURE_DATA_LA3BHOAW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA3BHOAW,SYS_C00106315,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA62IOOB,PK_IUFO_MEASURE_DATA_LA62IOOB,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA62IOOB,SYS_C00103701,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA9GNFVW,PK_IUFO_MEASURE_DATA_LA9GNFVW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA9GNFVW,SYS_C0079412,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA9HRBXB,PK_IUFO_MEASURE_DATA_LA9HRBXB,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LA9HRBXB,SYS_C0088416,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LABDGK5Y,PK_IUFO_MEASURE_DATA_LABDGK5Y,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LABDGK5Y,SYS_C0093860,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAE70268,PK_IUFO_MEASURE_DATA_LAE70268,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAE70268,SYS_C0084110,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAERH2IV,PK_IUFO_MEASURE_DATA_LAERH2IV,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAERH2IV,SYS_C00112977,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAHDOX2V,PK_IUFO_MEASURE_DATA_LAHDOX2V,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAHDOX2V,SYS_C00114395,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAI6J1D5,PK_IUFO_MEASURE_DATA_LAI6J1D5,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAI6J1D5,SYS_C0093848,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAJBHR6C,PK_IUFO_MEASURE_DATA_LAJBHR6C,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAJBHR6C,SYS_C00125212,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAN9LVKU,PK_IUFO_MEASURE_DATA_LAN9LVKU,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAN9LVKU,SYS_C0073964,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LANL7XON,PK_IUFO_MEASURE_DATA_LANL7XON,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LANL7XON,SYS_C00116165,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAP82WUD,PK_IUFO_MEASURE_DATA_LAP82WUD,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAP82WUD,SYS_C00107007,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAPYOPQM,PK_IUFO_MEASURE_DATA_LAPYOPQM,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAPYOPQM,SYS_C0099705,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LATRQE0K,PK_IUFO_MEASURE_DATA_LATRQE0K,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LATRQE0K,SYS_C0089286,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LATTGFES,PK_IUFO_MEASURE_DATA_LATTGFES,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LATTGFES,SYS_C00108003,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAWNU4AB,PK_IUFO_MEASURE_DATA_LAWNU4AB,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAWNU4AB,SYS_C0077242,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAXMSPSV,PK_IUFO_MEASURE_DATA_LAXMSPSV,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAXMSPSV,SYS_C0075266,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAXWYAQ7,PK_IUFO_MEASURE_DATA_LAXWYAQ7,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LAXWYAQ7,SYS_C00102143,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LB0NX37Q,PK_IUFO_MEASURE_DATA_LB0NX37Q,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LB0NX37Q,SYS_C00107637,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LB3T96Q4,PK_IUFO_MEASURE_DATA_LB3T96Q4,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LB3T96Q4,SYS_C0086848,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LB4HXI2B,PK_IUFO_MEASURE_DATA_LB4HXI2B,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LB4HXI2B,SYS_C0095907,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LB6S96UT,PK_IUFO_MEASURE_DATA_LB6S96UT,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LB6S96UT,SYS_C0080400,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBAHLGWK,PK_IUFO_MEASURE_DATA_LBAHLGWK,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBAHLGWK,SYS_C00108621,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBC3ED11,PK_IUFO_MEASURE_DATA_LBC3ED11,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBC3ED11,SYS_C00121998,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBCP33M3,PK_IUFO_MEASURE_DATA_LBCP33M3,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBCP33M3,SYS_C0079162,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBCTKFM8,PK_IUFO_MEASURE_DATA_LBCTKFM8,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBCTKFM8,SYS_C00121316,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBEP0OIT,PK_IUFO_MEASURE_DATA_LBEP0OIT,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBEP0OIT,SYS_C0099149,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBGB44TL,PK_IUFO_MEASURE_DATA_LBGB44TL,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBGB44TL,SYS_C00109507,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBGSMSKJ,PK_IUFO_MEASURE_DATA_LBGSMSKJ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBGSMSKJ,SYS_C00100637,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBN9UGD4,PK_IUFO_MEASURE_DATA_LBN9UGD4,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBN9UGD4,SYS_C0092116,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBQGVK3V,PK_IUFO_MEASURE_DATA_LBQGVK3V,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBQGVK3V,SYS_C0097277,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBRIYU6K,PK_IUFO_MEASURE_DATA_LBRIYU6K,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBRIYU6K,SYS_C00100061,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBSBN8WE,PK_IUFO_MEASURE_DATA_LBSBN8WE,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBSBN8WE,SYS_C00121358,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBSBQFRW,PK_IUFO_MEASURE_DATA_LBSBQFRW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBSBQFRW,SYS_C0079848,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBSGEC67,PK_IUFO_MEASURE_DATA_LBSGEC67,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBSGEC67,SYS_C0097949,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBZ91ZAO,PK_IUFO_MEASURE_DATA_LBZ91ZAO,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LBZ91ZAO,SYS_C00124814,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LC1AMQUU,PK_IUFO_MEASURE_DATA_LC1AMQUU,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LC1AMQUU,SYS_C00120482,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LC2JAQT3,PK_IUFO_MEASURE_DATA_LC2JAQT3,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LC2JAQT3,SYS_C0079198,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LC6Z8S0O,PK_IUFO_MEASURE_DATA_LC6Z8S0O,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LC6Z8S0O,SYS_C00120234,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCBSXTEC,PK_IUFO_MEASURE_DATA_LCBSXTEC,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCBSXTEC,SYS_C0097407,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCDTGYNG,PK_IUFO_MEASURE_DATA_LCDTGYNG,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCDTGYNG,SYS_C0082418,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCECZORK,PK_IUFO_MEASURE_DATA_LCECZORK,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCECZORK,SYS_C00112697,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCJH1AOW,PK_IUFO_MEASURE_DATA_LCJH1AOW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCJH1AOW,SYS_C00101633,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCK3BZ1S,PK_IUFO_MEASURE_DATA_LCK3BZ1S,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCK3BZ1S,SYS_C0092480,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCK9KK9E,PK_IUFO_MEASURE_DATA_LCK9KK9E,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCK9KK9E,SYS_C00107829,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCTXXXLM,PK_IUFO_MEASURE_DATA_LCTXXXLM,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCTXXXLM,SYS_C0075448,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCUUTVMG,PK_IUFO_MEASURE_DATA_LCUUTVMG,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCUUTVMG,SYS_C0088866,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCW4S1ER,PK_IUFO_MEASURE_DATA_LCW4S1ER,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCW4S1ER,SYS_C0076022,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCWCDFK0,PK_IUFO_MEASURE_DATA_LCWCDFK0,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCWCDFK0,SYS_C0081766,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCX1UVIR,PK_IUFO_MEASURE_DATA_LCX1UVIR,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LCX1UVIR,SYS_C00123640,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LD2UMP14,PK_IUFO_MEASURE_DATA_LD2UMP14,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LD2UMP14,SYS_C00106683,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LD3PIYFT,PK_IUFO_MEASURE_DATA_LD3PIYFT,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LD3PIYFT,SYS_C0085822,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LD7Z5LZN,PK_IUFO_MEASURE_DATA_LD7Z5LZN,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LD7Z5LZN,SYS_C0086862,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LD9M2LJ5,PK_IUFO_MEASURE_DATA_LD9M2LJ5,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LD9M2LJ5,SYS_C00389221,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LD9XZ6PG,PK_IUFO_MEASURE_DATA_LD9XZ6PG,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LD9XZ6PG,SYS_C00103077,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDBYZ5EG,PK_IUFO_MEASURE_DATA_LDBYZ5EG,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDBYZ5EG,SYS_C00101195,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDC6560R,PK_IUFO_MEASURE_DATA_LDC6560R,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDC6560R,SYS_C00112787,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDIKCHPP,PK_IUFO_MEASURE_DATA_LDIKCHPP,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDIKCHPP,SYS_C0076082,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDMUP28D,PK_IUFO_MEASURE_DATA_LDMUP28D,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDMUP28D,SYS_C0079760,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDSK2N0I,PK_IUFO_MEASURE_DATA_LDSK2N0I,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDSK2N0I,SYS_C0097713,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDVAOS5V,PK_IUFO_MEASURE_DATA_LDVAOS5V,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LDVAOS5V,SYS_C0096263,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE0WVAWV,PK_IUFO_MEASURE_DATA_LE0WVAWV,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE0WVAWV,SYS_C00111100,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE1FN8II,PK_IUFO_MEASURE_DATA_LE1FN8II,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE1FN8II,SYS_C00122234,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE2BZQJI,PK_IUFO_MEASURE_DATA_LE2BZQJI,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE2BZQJI,SYS_C0091588,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE2MIRYX,PK_IUFO_MEASURE_DATA_LE2MIRYX,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE2MIRYX,SYS_C0088142,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE30ITGZ,PK_IUFO_MEASURE_DATA_LE30ITGZ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE30ITGZ,SYS_C00114411,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE4GUXEE,PK_IUFO_MEASURE_DATA_LE4GUXEE,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE4GUXEE,SYS_C00106007,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE5JMLC1,PK_IUFO_MEASURE_DATA_LE5JMLC1,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE5JMLC1,SYS_C0099935,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE6LCCSB,PK_IUFO_MEASURE_DATA_LE6LCCSB,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE6LCCSB,SYS_C0093520,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE83H9QZ,PK_IUFO_MEASURE_DATA_LE83H9QZ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE83H9QZ,SYS_C0075428,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE8C1J1U,PK_IUFO_MEASURE_DATA_LE8C1J1U,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE8C1J1U,SYS_C00124420,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE95ZCBO,PK_IUFO_MEASURE_DATA_LE95ZCBO,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LE95ZCBO,SYS_C00124786,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEBIK7JT,PK_IUFO_MEASURE_DATA_LEBIK7JT,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEBIK7JT,SYS_C00113625,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEC4E89G,PK_IUFO_MEASURE_DATA_LEC4E89G,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEC4E89G,SYS_C0082272,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEC4O2WK,PK_IUFO_MEASURE_DATA_LEC4O2WK,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEC4O2WK,SYS_C0099201,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEHMTC79,PK_IUFO_MEASURE_DATA_LEHMTC79,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEHMTC79,SYS_C0097271,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEI2Q5QH,PK_IUFO_MEASURE_DATA_LEI2Q5QH,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEI2Q5QH,SYS_C0093254,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEIM10LD,PK_IUFO_MEASURE_DATA_LEIM10LD,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEIM10LD,SYS_C00103451,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEK7LMJM,PK_IUFO_MEASURE_DATA_LEK7LMJM,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEK7LMJM,SYS_C00101011,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEM2ZS71,PK_IUFO_MEASURE_DATA_LEM2ZS71,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEM2ZS71,SYS_C0083924,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEMU7WZG,PK_IUFO_MEASURE_DATA_LEMU7WZG,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEMU7WZG,SYS_C00123846,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEPQKB4C,PK_IUFO_MEASURE_DATA_LEPQKB4C,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEPQKB4C,SYS_C00101721,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEQ6PUM0,PK_IUFO_MEASURE_DATA_LEQ6PUM0,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEQ6PUM0,SYS_C00121460,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LETAMIED,PK_IUFO_MEASURE_DATA_LETAMIED,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LETAMIED,SYS_C0097143,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEU90XCW,PK_IUFO_MEASURE_DATA_LEU90XCW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEU90XCW,SYS_C00119844,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEXJ4KFC,PK_IUFO_MEASURE_DATA_LEXJ4KFC,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEXJ4KFC,SYS_C0085350,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEZCVKB6,PK_IUFO_MEASURE_DATA_LEZCVKB6,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LEZCVKB6,SYS_C0099205,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LF0TMQIW,PK_IUFO_MEASURE_DATA_LF0TMQIW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LF0TMQIW,SYS_C00113807,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LF2AOEB2,PK_IUFO_MEASURE_DATA_LF2AOEB2,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_LF2AOEB2,SYS_C0091930,C,ALONE_ID,,,
