source_db,source_owner,table_name,full_name,domain,table_role,include_status,exclude_reason,include_note,num_rows_stats,column_count,primary_key,ods_same_name_covered,ods_field_coverage_ratio
10.10.10.15:1521/his,COMM,DRUG_LIST,COMM.DRUG_LIST,药品,dimension,included,,基础字典/维表,41,1,,false,0
10.10.10.15:1521/his,COMM,DRUG_NAME_DICT,COMM.DRUG_NAME_DICT,药品,dimension,included,,基础字典/维表,8059,6,DRUG_CODE+DRUG_NAME,false,0
10.10.10.15:1521/his,COMM,DRUG_PRESC_ATTR_DICT,COMM.DRUG_PRESC_ATTR_DICT,药品,dimension,included,,基础字典/维表,7,3,PRESC_ATTR_NAME,false,0
10.10.10.15:1521/his,COMM,DRUG_PRICE_LIST,COMM.DRUG_PRICE_LIST,费用,dimension,included,,基础字典/维表,31642,29,DRUG_CODE+DRUG_SPEC+FIRM_ID+START_DATE,true,1.0
10.10.10.15:1521/his,COMM,DRUG_PRICE_LIST_TJ,COMM.DRUG_PRICE_LIST_TJ,费用,dimension,included,,基础字典/维表,8,29,,false,0
10.10.10.15:1521/his,COMM,DRUG_RATIONAL_DOSAGE,COMM.DRUG_RATIONAL_DOSAGE,药品,dimension,included,,基础字典/维表,0,13,DRUG_CODE+DRUG_SPEC,false,0
10.10.10.15:1521/his,COMM,DRUG_SUPPLIER_CATALOG,COMM.DRUG_SUPPLIER_CATALOG,药品,excluded,excluded,日志类表，用户确认第一版排除,,1452,34,SUPPLIER_ID,false,0
10.10.10.15:1521/his,COMM,DRUG_TOXI_PROPERTY_DICT,COMM.DRUG_TOXI_PROPERTY_DICT,药品,dimension,included,,基础字典/维表,7,4,TOXI_NAME,false,0
10.10.10.15:1521/his,COMM,DUTY_DICT,COMM.DUTY_DICT,字典,dimension,included,,基础字典/维表,2,4,DUTY_NAME,false,0
10.10.10.15:1521/his,COMM,ELECTRONIC_HEALTH_CARD_CONFIG,COMM.ELECTRONIC_HEALTH_CARD_CONFIG,公共字典/基础资料,dimension,included,,基础字典/维表,1,5,,false,0
10.10.10.15:1521/his,COMM,EXAM_CLASS_DICT,COMM.EXAM_CLASS_DICT,检查,dimension,included,,基础字典/维表,23,13,EXAM_CLASS_NAME,true,1.0
10.10.10.15:1521/his,COMM,EXAM_DIAG_DICT,COMM.EXAM_DIAG_DICT,诊断,dimension,included,,基础字典/维表,0,5,EXAM_CLASS+EXAM_SUB_CLASS+DIAG_CODE,false,0
10.10.10.15:1521/his,COMM,EXAM_RESULT_STATUS_DICT,COMM.EXAM_RESULT_STATUS_DICT,检查,dimension,included,,基础字典/维表,6,4,EXAM_RESULT_STATUS_CODE,false,0
10.10.10.15:1521/his,COMM,EXAM_RPT_PATTERN,COMM.EXAM_RPT_PATTERN,检查,dimension,included,,基础字典/维表,1192,12,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,true,1.0
10.10.10.15:1521/his,COMM,EXAM_RPT_PATTERN_20260131,COMM.EXAM_RPT_PATTERN_20260131,检查,dimension,included,,基础字典/维表,1159,12,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,false,0
10.10.10.15:1521/his,COMM,EXAM_RPT_PATTERN_20260331,COMM.EXAM_RPT_PATTERN_20260331,检查,dimension,included,,基础字典/维表,1180,12,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,false,0
10.10.10.15:1521/his,COMM,EXAM_SUBCLASS_DICT,COMM.EXAM_SUBCLASS_DICT,检查,dimension,included,,基础字典/维表,81,9,EXAM_SUBCLASS_NAME,true,1.0
10.10.10.15:1521/his,COMM,EXE_YB_CODE_DICT,COMM.EXE_YB_CODE_DICT,字典,dimension,included,,基础字典/维表,420,2,,false,0
10.10.10.15:1521/his,COMM,EXP_AAAAAA,COMM.EXP_AAAAAA,公共字典/基础资料,dimension,included,,基础字典/维表,340,2,EXP_CODE+AAAA,false,0
10.10.10.15:1521/his,COMM,EXP_CHAXUN1,COMM.EXP_CHAXUN1,公共字典/基础资料,dimension,included,,基础字典/维表,1991,10,ITEM_CODE+GG,false,0
10.10.10.15:1521/his,COMM,EXP_CHAXUN1_FANCY,COMM.EXP_CHAXUN1_FANCY,公共字典/基础资料,dimension,included,,基础字典/维表,1043,7,XH,false,0
10.10.10.15:1521/his,COMM,EXP_CHAXUN2,COMM.EXP_CHAXUN2,公共字典/基础资料,dimension,included,,基础字典/维表,3963,10,ITEM_CODE+GG,false,0
10.10.10.15:1521/his,COMM,EXP_CHAXUN3,COMM.EXP_CHAXUN3,公共字典/基础资料,dimension,included,,基础字典/维表,24,10,ITEM_CODE+GG,false,0
10.10.10.15:1521/his,COMM,EXP_CHAXUN4,COMM.EXP_CHAXUN4,公共字典/基础资料,dimension,included,,基础字典/维表,66,10,ITEM_CODE+GG,false,0
10.10.10.15:1521/his,COMM,EXP_CHAXUN5,COMM.EXP_CHAXUN5,公共字典/基础资料,dimension,included,,基础字典/维表,51,10,ITEM_CODE+GG,false,0
10.10.10.15:1521/his,COMM,EXP_CHAXUN6,COMM.EXP_CHAXUN6,公共字典/基础资料,dimension,included,,基础字典/维表,108,10,ITEM_CODE+GG,false,0
10.10.10.15:1521/his,COMM,EXP_CHAXUN7,COMM.EXP_CHAXUN7,公共字典/基础资料,dimension,included,,基础字典/维表,127,10,ITEM_CODE+GG,false,0
10.10.10.15:1521/his,COMM,EXP_CODING_RULE,COMM.EXP_CODING_RULE,公共字典/基础资料,dimension,included,,基础字典/维表,1,3,CODE_LEVEL,false,0
10.10.10.15:1521/his,COMM,EXP_DICT,COMM.EXP_DICT,字典,dimension,included,,基础字典/维表,56711,19,EXP_CODE+EXP_SPEC+EXP_INDICATOR,false,0
10.10.10.15:1521/his,COMM,EXP_DICT_BK,COMM.EXP_DICT_BK,字典,excluded,excluded,临时/备份/测试表，第一版排除,,37,13,,false,0
10.10.10.15:1521/his,COMM,EXP_DICT_GZ,COMM.EXP_DICT_GZ,字典,dimension,included,,基础字典/维表,11494,6,,false,0
10.10.10.15:1521/his,COMM,EXP_DICT_IMPORT,COMM.EXP_DICT_IMPORT,字典,dimension,included,,基础字典/维表,0,10,STORAGE_CODE+EXP_CODE,false,0
10.10.10.15:1521/his,COMM,EXP_FUND_ITEM_DICT,COMM.EXP_FUND_ITEM_DICT,字典,dimension,included,,基础字典/维表,3,2,FUND_ITEM,false,0
10.10.10.15:1521/his,COMM,EXP_NAME_DICT,COMM.EXP_NAME_DICT,字典,dimension,included,,基础字典/维表,43714,7,EXP_CODE+EXP_NAME,false,0
10.10.10.15:1521/his,COMM,EXP_NAME_DICT_BK,COMM.EXP_NAME_DICT_BK,字典,excluded,excluded,临时/备份/测试表，第一版排除,,181,7,,false,0
10.10.10.15:1521/his,COMM,EXP_PATTERN_DETAIL,COMM.EXP_PATTERN_DETAIL,公共字典/基础资料,dimension,included,,基础字典/维表,0,11,EXP_CODE+EXP_SPEC+FIRM_ID+SERIAL_NO,false,0
10.10.10.15:1521/his,COMM,EXP_PRICE_LIST,COMM.EXP_PRICE_LIST,费用,dimension,included,,基础字典/维表,93877,32,EXP_CODE+EXP_SPEC+FIRM_ID+START_DATE,false,0
10.10.10.15:1521/his,COMM,EXP_PROPERTY_DICT,COMM.EXP_PROPERTY_DICT,手术,dimension,included,,基础字典/维表,2,4,TOXI_CODE,false,0
10.10.10.15:1521/his,COMM,EXP_SUPPLIER_CATALOG,COMM.EXP_SUPPLIER_CATALOG,公共字典/基础资料,excluded,excluded,日志类表，用户确认第一版排除,,3505,25,SUPPLIER_ID,false,0
10.10.10.15:1521/his,COMM,EXTRA_COSTS_DICT,COMM.EXTRA_COSTS_DICT,费用,dimension,included,,基础字典/维表,0,5,ORDER_CONT+EXTRA_ITEM_NO,false,0
10.10.10.15:1521/his,COMM,FUND_SOURCE_DICT,COMM.FUND_SOURCE_DICT,字典,dimension,included,,基础字典/维表,0,4,CODE,false,0
10.10.10.15:1521/his,COMM,GB_T_APPENDIX_DATA,COMM.GB_T_APPENDIX_DATA,公共字典/基础资料,dimension,included,,基础字典/维表,0,10,,false,0
10.10.10.15:1521/his,COMM,GB_T_BASEDATA,COMM.GB_T_BASEDATA,公共字典/基础资料,dimension,included,,基础字典/维表,0,15,,false,0
10.10.10.15:1521/his,COMM,GB_T_NAME,COMM.GB_T_NAME,公共字典/基础资料,dimension,included,,基础字典/维表,0,6,,false,0
10.10.10.15:1521/his,COMM,HDPART_MODULE_RESIZE,COMM.HDPART_MODULE_RESIZE,公共字典/基础资料,dimension,included,,基础字典/维表,9,9,MNAME,false,0
10.10.10.15:1521/his,COMM,HEAL_DICT,COMM.HEAL_DICT,字典,dimension,included,,基础字典/维表,3,4,HEAL_NAME,false,0
10.10.10.15:1521/his,COMM,HELP_MSG,COMM.HELP_MSG,公共字典/基础资料,dimension,included,,基础字典/维表,0,4,APPLICATION+WINDOW_ID,false,0
10.10.10.15:1521/his,COMM,HIS_VS_BJYB_CATALOG,COMM.HIS_VS_BJYB_CATALOG,公共字典/基础资料,excluded,excluded,日志类表，用户确认第一版排除,,0,12,CODE_HIS,false,0
10.10.10.15:1521/his,COMM,HLHT_DATA_DICT,COMM.HLHT_DATA_DICT,字典,dimension,included,,基础字典/维表,32,6,,false,0
10.10.10.15:1521/his,COMM,HLHT_DEPT_DICT,COMM.HLHT_DEPT_DICT,组织人员,dimension,included,,基础字典/维表,218,4,HLHT_DEPT_CODE,false,0
10.10.10.15:1521/his,COMM,HLHT_VS_HIS_DEPT_DICT,COMM.HLHT_VS_HIS_DEPT_DICT,组织人员,dimension,included,,基础字典/维表,574,5,HIS_DEPT_CODE,false,0
10.10.10.15:1521/his,COMM,HOSPITAL_CONFIG,COMM.HOSPITAL_CONFIG,公共字典/基础资料,dimension,included,,基础字典/维表,1,13,HOSPITAL,false,0
10.10.10.15:1521/his,COMM,HOSPITAL_CONFIG_NEW,COMM.HOSPITAL_CONFIG_NEW,公共字典/基础资料,dimension,included,,基础字典/维表,1,15,HOSPITAL,false,0
10.10.10.15:1521/his,COMM,HSTF_MID_CLINIC_INCOME,COMM.HSTF_MID_CLINIC_INCOME,公共字典/基础资料,dimension,included,,基础字典/维表,0,96,,false,0
10.10.10.15:1521/his,COMM,IDENTITY_DICT,COMM.IDENTITY_DICT,字典,dimension,included,,基础字典/维表,18,7,IDENTITY_NAME,false,0
10.10.10.15:1521/his,COMM,INFECTIOUS_DIAGNOSIS_DICT,COMM.INFECTIOUS_DIAGNOSIS_DICT,诊断,dimension,included,,基础字典/维表,1,13,INFECTIOUS_UUID,false,0
10.10.10.15:1521/his,COMM,INFECT_DEPT_DICT,COMM.INFECT_DEPT_DICT,组织人员,dimension,included,,基础字典/维表,296,4,HIS_DEPT_CODE,false,0
10.10.10.15:1521/his,COMM,INFECT_DIAG_DICT,COMM.INFECT_DIAG_DICT,诊断,dimension,included,,基础字典/维表,265,2,DIAG_CODE,false,0
10.10.10.15:1521/his,COMM,INPUT_APP_USE,COMM.INPUT_APP_USE,公共字典/基础资料,dimension,included,,基础字典/维表,26,2,APPLICATION+DICT_TYPE,false,0
10.10.10.15:1521/his,COMM,INPUT_CODE_DICT,COMM.INPUT_CODE_DICT,字典,dimension,included,,基础字典/维表,6873,7,,false,0
10.10.10.15:1521/his,COMM,INPUT_SETTING,COMM.INPUT_SETTING,公共字典/基础资料,dimension,included,,基础字典/维表,726,10,DICT_TYPE+DATA_COL,false,0
10.10.10.15:1521/his,COMM,INPUT_TYPE,COMM.INPUT_TYPE,字典,dimension,included,,基础字典/维表,4,2,INPUT_CODE,false,0
10.10.10.15:1521/his,COMM,INP_CANCEL_LOG,COMM.INP_CANCEL_LOG,公共字典/基础资料,excluded,excluded,日志类表，用户确认第一版排除,,0,2,INP_NO,false,0
10.10.10.15:1521/his,COMM,INP_ITEM_BATCH_DICT,COMM.INP_ITEM_BATCH_DICT,字典,dimension,included,,基础字典/维表,11,11,,false,0
10.10.10.15:1521/his,COMM,INP_RCPT_FEE_DICT,COMM.INP_RCPT_FEE_DICT,费用,dimension,included,,基础字典/维表,22,5,FEE_CLASS_CODE,false,0
10.10.10.15:1521/his,COMM,JOB_CLASS_DICT,COMM.JOB_CLASS_DICT,字典,dimension,included,,基础字典/维表,26,4,JOB_CLASS_NAME,false,0
10.10.10.15:1521/his,COMM,KEY_DICT,COMM.KEY_DICT,字典,dimension,included,,基础字典/维表,45,3,PRODUCT_NAME,false,0
10.10.10.15:1521/his,COMM,KFQYBBM,COMM.KFQYBBM,公共字典/基础资料,dimension,included,,基础字典/维表,7922,7,ID,false,0
10.10.10.15:1521/his,COMM,KJYW_DEPT_MERGE,COMM.KJYW_DEPT_MERGE,组织人员,dimension,included,,基础字典/维表,9,5,,false,0
10.10.10.15:1521/his,COMM,LAB_ITEM_CLASS_DICT,COMM.LAB_ITEM_CLASS_DICT,检验,dimension,included,,基础字典/维表,15,8,CLASS_CODE,true,1.0
10.10.10.15:1521/his,COMM,LAB_ITEM_VS_CLASS,COMM.LAB_ITEM_VS_CLASS,检验,dimension,included,,基础字典/维表,241,4,ITEM_CODE,false,0
10.10.10.15:1521/his,COMM,LAB_LIST_RESULT_DICT,COMM.LAB_LIST_RESULT_DICT,检验,dimension,included,,基础字典/维表,0,4,REPORT_ITEM_CODE+RESULT_NO,false,0
10.10.10.15:1521/his,COMM,LAB_ORDER_VS_REPORT,COMM.LAB_ORDER_VS_REPORT,医嘱,dimension,included,,基础字典/维表,0,3,SERIAL_NO,false,0
10.10.10.15:1521/his,COMM,LAB_REPORT_ITEM_DICT,COMM.LAB_REPORT_ITEM_DICT,检验,dimension,included,,基础字典/维表,0,12,ITEM_CODE,false,0
10.10.10.15:1521/his,COMM,LAB_REPORT_VS_ORDER,COMM.LAB_REPORT_VS_ORDER,医嘱,dimension,included,,基础字典/维表,0,6,DEPT_CODE+REPORT_ITEM_CODE+SPECIMEN+PRIORITY_INDICATOR+INSTRUMENT_ID,false,0
10.10.10.15:1521/his,COMM,LAB_SHEET_ITEMS,COMM.LAB_SHEET_ITEMS,检验,dimension,included,,基础字典/维表,147,10,LAB_SHEET_ID+LAB_ITEM_CODE,false,0
10.10.10.15:1521/his,COMM,LAB_SHEET_MASTER,COMM.LAB_SHEET_MASTER,检验,dimension,included,,基础字典/维表,157,10,LAB_SHEET_ID,false,0
10.10.10.15:1521/his,COMM,LOCAL_ID_CLASS_DICT,COMM.LOCAL_ID_CLASS_DICT,字典,dimension,included,,基础字典/维表,0,4,LOCAL_ID_CLASS_CODE,false,0
10.10.10.15:1521/his,COMM,LOCATION,COMM.LOCATION,公共字典/基础资料,dimension,included,,基础字典/维表,1257,4,LOCATION_CODE+STORAGE,false,0
10.10.10.15:1521/his,COMM,MARITAL_STATUS_DICT,COMM.MARITAL_STATUS_DICT,字典,dimension,included,,基础字典/维表,9,10,MARITAL_STATUS_NAME,true,1.0
10.10.10.15:1521/his,COMM,MDC_DRUG_MATCH_RESULT,COMM.MDC_DRUG_MATCH_RESULT,药品,dimension,included,,基础字典/维表,0,10,,false,0
10.10.10.15:1521/his,COMM,MDC_ROUTE_MATCH_RESULT,COMM.MDC_ROUTE_MATCH_RESULT,公共字典/基础资料,dimension,included,,基础字典/维表,0,4,,false,0
10.10.10.15:1521/his,COMM,MEASURES_DICT,COMM.MEASURES_DICT,字典,dimension,included,,基础字典/维表,160,7,MEASURES_CLASS+MEASURES_NAME,false,0
10.10.10.15:1521/his,COMM,MEDCARD_PRIVILEGE_DICT,COMM.MEDCARD_PRIVILEGE_DICT,字典,dimension,included,,基础字典/维表,0,6,PRIVILEGE_ITEM_CODE,false,0
10.10.10.15:1521/his,COMM,MENU_GRANT_DICT,COMM.MENU_GRANT_DICT,字典,dimension,included,,基础字典/维表,89,8,GROUP_ID+MENU_NAME+ABLED+APP_CODE+ITEM_NAME,false,0
10.10.10.15:1521/his,COMM,MENU_GRANT_GROUP_DICT,COMM.MENU_GRANT_GROUP_DICT,字典,dimension,included,,基础字典/维表,1,7,GROUP_ID+APP_CODE,false,0
10.10.10.15:1521/his,COMM,MENU_VS_USER_GRANT,COMM.MENU_VS_USER_GRANT,组织人员,dimension,included,,基础字典/维表,1,4,DB_USER+GROUP_ID+APP_CODE,false,0
10.10.10.15:1521/his,COMM,MESSAGES,COMM.MESSAGES,公共字典/基础资料,dimension,included,,基础字典/维表,0,9,MSGID,false,0
10.10.10.15:1521/his,COMM,METADICT,COMM.METADICT,字典,dimension,included,,基础字典/维表,109,2,TABLE_NAME,false,0
10.10.10.15:1521/his,COMM,META_DATA,COMM.META_DATA,公共字典/基础资料,dimension,included,,基础字典/维表,19,6,TABLE_NAME+CODEID,false,0
10.10.10.15:1521/his,COMM,MONEY_DICT,COMM.MONEY_DICT,字典,dimension,included,,基础字典/维表,0,4,CODE,false,0
10.10.10.15:1521/his,COMM,MR_ADD_FEE_CLASS_DICT,COMM.MR_ADD_FEE_CLASS_DICT,字典,dimension,included,,基础字典/维表,30,5,ADD_FEE_CLASS_CODE,false,0
10.10.10.15:1521/his,COMM,MR_BILL_CLASS_DICT,COMM.MR_BILL_CLASS_DICT,费用,dimension,included,,基础字典/维表,31,12,MR_BILL_CLASS_CODE,true,1.0
10.10.10.15:1521/his,COMM,MR_CLASS_DICT,COMM.MR_CLASS_DICT,字典,dimension,included,,基础字典/维表,2,5,MR_CLASS_CODE,false,0
10.10.10.15:1521/his,COMM,MR_COMP_CLASS_DICT,COMM.MR_COMP_CLASS_DICT,字典,dimension,included,,基础字典/维表,3,4,COMP_CLASS,false,0
10.10.10.15:1521/his,COMM,MR_COMP_CLASS_DICT_BAK,COMM.MR_COMP_CLASS_DICT_BAK,字典,dimension,included,,基础字典/维表,11,4,,false,0
10.10.10.15:1521/his,COMM,MR_FEE_CLASS_DICT,COMM.MR_FEE_CLASS_DICT,字典,dimension,included,,基础字典/维表,19,5,MR_FEE_CLASS_CODE,false,0
10.10.10.15:1521/his,COMM,MR_QUALITY_DICT,COMM.MR_QUALITY_DICT,字典,dimension,included,,基础字典/维表,3,4,MR_QUALITY_NAME,false,0
10.10.10.15:1521/his,COMM,MR_REPORT_PRTST,COMM.MR_REPORT_PRTST,检查,dimension,included,,基础字典/维表,31,12,,false,0
10.10.10.15:1521/his,COMM,MR_REPORT_SYNTAX,COMM.MR_REPORT_SYNTAX,检查,dimension,included,,基础字典/维表,6,5,,false,0
10.10.10.15:1521/his,COMM,MR_STATUS_DICT,COMM.MR_STATUS_DICT,字典,dimension,included,,基础字典/维表,3,4,MR_STATUS_CODE,false,0
10.10.10.15:1521/his,COMM,MR_VALUE_DICT,COMM.MR_VALUE_DICT,字典,dimension,included,,基础字典/维表,3,4,MR_VALUE_NAME,false,0
10.10.10.15:1521/his,COMM,NATION_DICT,COMM.NATION_DICT,字典,dimension,included,,基础字典/维表,57,9,NATION_NAME,true,1.0
10.10.10.15:1521/his,COMM,NATURE_CLASS_DICT,COMM.NATURE_CLASS_DICT,字典,dimension,included,,基础字典/维表,7,2,,false,0
10.10.10.15:1521/his,COMM,NURSE_TEMPERATURE_CLASS_DICT,COMM.NURSE_TEMPERATURE_CLASS_DICT,组织人员,excluded,excluded,临时/备份/测试表，第一版排除,,0,3,CLASS_CODE,false,0
10.10.10.15:1521/his,COMM,NURSE_TEMPERATURE_ITEM_DICT,COMM.NURSE_TEMPERATURE_ITEM_DICT,组织人员,excluded,excluded,临时/备份/测试表，第一版排除,,1,5,CLASS_CODE+VITAL_CODE+DEPT_CODE,false,0
10.10.10.15:1521/his,COMM,NURSING_CLASS_DICT,COMM.NURSING_CLASS_DICT,字典,dimension,included,,基础字典/维表,7,6,NURSING_CLASS_CODE,false,0
10.10.10.15:1521/his,COMM,OCCUPATION_DICT,COMM.OCCUPATION_DICT,字典,dimension,included,,基础字典/维表,13,10,OCCUPATION_CODE,true,1.0
10.10.10.15:1521/his,COMM,OFFICIAL_DRUG_CATALOG,COMM.OFFICIAL_DRUG_CATALOG,药品,excluded,excluded,日志类表，用户确认第一版排除,,0,12,CHARGE_TYPE+ITEM_CLASS+DRUG_CODE+DRUG_SPEC,false,0
10.10.10.15:1521/his,COMM,OFFICIAL_DRUG_CATALOG_CLASS,COMM.OFFICIAL_DRUG_CATALOG_CLASS,药品,excluded,excluded,日志类表，用户确认第一版排除,,0,3,CLASS_CODE,false,0
10.10.10.15:1521/his,COMM,OPERATING_POSITION,COMM.OPERATING_POSITION,手术,dimension,included,,基础字典/维表,51,3,,false,0
10.10.10.15:1521/his,COMM,OPERATION_DICT,COMM.OPERATION_DICT,手术,dimension,included,,基础字典/维表,16444,22,,true,1.0
10.10.10.15:1521/his,COMM,OPERATION_DICT1204,COMM.OPERATION_DICT1204,手术,dimension,included,,基础字典/维表,14652,22,,false,0
10.10.10.15:1521/his,COMM,OPERATION_DICT_BK_20210219,COMM.OPERATION_DICT_BK_20210219,手术,excluded,excluded,临时/备份/测试表，第一版排除,,15594,15,,false,0
10.10.10.15:1521/his,COMM,OPERATION_DICT_BK_20210808,COMM.OPERATION_DICT_BK_20210808,手术,excluded,excluded,临时/备份/测试表，第一版排除,,13617,15,,false,0
10.10.10.15:1521/his,COMM,OPERATION_DICT_NEW,COMM.OPERATION_DICT_NEW,手术,dimension,included,,基础字典/维表,11,14,OPERATION_NAME+DOCOTR_USER,false,0
10.10.10.15:1521/his,COMM,OPERATION_LOG,COMM.OPERATION_LOG,手术,excluded,excluded,操作日志，用户确认排除,,57407694,7,,false,0
10.10.10.15:1521/his,COMM,OPERATION_SCALE_DICT,COMM.OPERATION_SCALE_DICT,手术,dimension,included,,基础字典/维表,4,4,OPERATION_SCALE_CODE,false,0
10.10.10.15:1521/his,COMM,ORDER_CLASS_DICT,COMM.ORDER_CLASS_DICT,医嘱,dimension,included,,基础字典/维表,9,6,ORDER_CLASS_CODE,true,1.0
10.10.10.15:1521/his,COMM,ORDER_STATUS_DICT,COMM.ORDER_STATUS_DICT,医嘱,dimension,included,,基础字典/维表,8,4,ORDER_STATUS_CODE,true,1.0
10.10.10.15:1521/his,COMM,OUTER_APP_USE,COMM.OUTER_APP_USE,公共字典/基础资料,dimension,included,,基础字典/维表,3,2,APPLICATION+DICT_FILE_NAME,false,0
10.10.10.15:1521/his,COMM,OUTER_CODE_DICT,COMM.OUTER_CODE_DICT,字典,dimension,included,,基础字典/维表,8937,5,TOPIC+CODING_SCHM+ITEM_NAME,false,0
10.10.10.15:1521/his,COMM,OUTER_CODING_CONFIG,COMM.OUTER_CODING_CONFIG,公共字典/基础资料,dimension,included,,基础字典/维表,67,8,TOPIC+CODING_SCHM,false,0
10.10.10.15:1521/his,COMM,OUTER_GENERATION,COMM.OUTER_GENERATION,公共字典/基础资料,dimension,included,,基础字典/维表,60,9,DICT_FILE_NAME,false,0
10.10.10.15:1521/his,COMM,OUTER_PHONE_DICT,COMM.OUTER_PHONE_DICT,字典,dimension,included,,基础字典/维表,0,2,LETTER,false,0
10.10.10.15:1521/his,COMM,OUTP_MR_BL_DIAG_DICT,COMM.OUTP_MR_BL_DIAG_DICT,诊断,dimension,included,,基础字典/维表,38145,6,XH,false,0
10.10.10.15:1521/his,COMM,OUTP_MR_DIAG_DICT,COMM.OUTP_MR_DIAG_DICT,诊断,dimension,included,,基础字典/维表,38145,13,XH,false,0
10.10.10.15:1521/his,COMM,OUTP_MR_DICT,COMM.OUTP_MR_DICT,字典,dimension,included,,基础字典/维表,90,6,,false,0
10.10.10.15:1521/his,COMM,OUTP_MR_OPERATION_DICT,COMM.OUTP_MR_OPERATION_DICT,手术,dimension,included,,基础字典/维表,14646,13,XH,false,0
10.10.10.15:1521/his,COMM,OUTP_MR_WBSS_DIAG_DICT,COMM.OUTP_MR_WBSS_DIAG_DICT,诊断,dimension,included,,基础字典/维表,842,4,XH,false,0
10.10.10.15:1521/his,COMM,OUTP_RCPT_FEE_DICT,COMM.OUTP_RCPT_FEE_DICT,费用,dimension,included,,基础字典/维表,23,8,FEE_CLASS_CODE,false,0
10.10.10.15:1521/his,COMM,OUTP_RCPT_FEE_FACTDICT,COMM.OUTP_RCPT_FEE_FACTDICT,费用,dimension,included,,基础字典/维表,0,2,FEE_FACTCODE,false,0
10.10.10.15:1521/his,COMM,OUTP_RCPT_FEE_VS_FACTCODE,COMM.OUTP_RCPT_FEE_VS_FACTCODE,费用,dimension,included,,基础字典/维表,0,2,FEE_CLASS_CODE,false,0
10.10.10.15:1521/his,COMM,PATIENT_CLASS_DICT,COMM.PATIENT_CLASS_DICT,字典,dimension,included,,基础字典/维表,4,4,PATIENT_CLASS_CODE,true,1.0
10.10.10.15:1521/his,COMM,PATIENT_FROM_DICT,COMM.PATIENT_FROM_DICT,字典,dimension,included,,基础字典/维表,0,5,PATIENT_FROM_CODE,false,0
10.10.10.15:1521/his,COMM,PATIENT_ID_REF,COMM.PATIENT_ID_REF,公共字典/基础资料,dimension,included,,基础字典/维表,38,5,TABLE_NAME+COLUMN_NAME,false,0
10.10.10.15:1521/his,COMM,PATIENT_SOURCE_DICT,COMM.PATIENT_SOURCE_DICT,字典,dimension,included,,基础字典/维表,3,4,PATIENT_SOURCE_CODE,false,0
10.10.10.15:1521/his,COMM,PATIENT_STATUS_CHG_DICT,COMM.PATIENT_STATUS_CHG_DICT,字典,dimension,included,,基础字典/维表,16,4,PATIENT_STATUS_CHG_CODE,true,1.0
10.10.10.15:1521/his,COMM,PATIENT_STATUS_DICT,COMM.PATIENT_STATUS_DICT,字典,dimension,included,,基础字典/维表,3,4,PATIENT_STATUS_CODE,true,1.0
10.10.10.15:1521/his,COMM,PAT_ADM_CONDITION_DICT,COMM.PAT_ADM_CONDITION_DICT,字典,dimension,included,,基础字典/维表,3,4,PAT_CONDITION_CODE,false,0
10.10.10.15:1521/his,COMM,PAY_WAY_DICT,COMM.PAY_WAY_DICT,费用,dimension,included,,基础字典/维表,37,12,PAY_WAY_CODE,false,0
10.10.10.15:1521/his,COMM,PERFORM_DEFAULT_SCHEDULE,COMM.PERFORM_DEFAULT_SCHEDULE,公共字典/基础资料,dimension,included,,基础字典/维表,242,4,,false,0
10.10.10.15:1521/his,COMM,PERFORM_DEPT,COMM.PERFORM_DEPT,组织人员,dimension,included,,基础字典/维表,2277,5,ITEM_CLASS+ITEM_CODE+PERFORMED_BY,false,0
10.10.10.15:1521/his,COMM,PERFORM_FREQ_DICT,COMM.PERFORM_FREQ_DICT,字典,dimension,included,,基础字典/维表,57,6,FREQ_DESC,true,1.0
10.10.10.15:1521/his,COMM,PREPAYMENT_VS_DIAGNOSIS,COMM.PREPAYMENT_VS_DIAGNOSIS,诊断,dimension,included,,基础字典/维表,6980,7,,false,0
10.10.10.15:1521/his,COMM,PREPAY_TRANS_TYPE_DICT,COMM.PREPAY_TRANS_TYPE_DICT,费用,dimension,included,,基础字典/维表,4,4,TRANSACT_TYPE_CODE,false,0
10.10.10.15:1521/his,COMM,PRESC_CLASS,COMM.PRESC_CLASS,药品,dimension,included,,基础字典/维表,10,1,,false,0
10.10.10.15:1521/his,COMM,PRICE_ITEM_NAME_DICT,COMM.PRICE_ITEM_NAME_DICT,费用,dimension,included,,基础字典/维表,45622,12,ITEM_CLASS+ITEM_NAME+ITEM_CODE,false,0
10.10.10.15:1521/his,COMM,PRICE_ITEM_NAME_DICT2,COMM.PRICE_ITEM_NAME_DICT2,费用,dimension,included,,基础字典/维表,176,12,ITEM_CLASS+ITEM_NAME+ITEM_CODE,false,0
10.10.10.15:1521/his,COMM,PRICE_ITEM_NAME_DICT_20250630,COMM.PRICE_ITEM_NAME_DICT_20250630,费用,dimension,included,,基础字典/维表,24,12,,false,0
